time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
3.42,1.64246668810271,-1.74178489037339,-1,-0.348703199200013,-0.206555827236336,0,0.102133567485376,0.0604992542911529,-0
3.43,1.63898476278908,-1.74384742368304,-1,-0.347681863525159,-0.205950834693425,0,0.102133567485376,0.0604992542911529,-0
3.44,1.6355130508322,-1.74590390706726,-1,-0.346660527850305,-0.205345842150513,0,0.102133567485376,0.0604992542911529,-0
3.45,1.63205155223207,-1.74795434052605,-1,-0.345639192175451,-0.204740849607602,0,0.102133567485376,0.0604992542911529,-0
3.46,1.62860026698869,-1.74999872405941,-1,-0.344617856500598,-0.20413585706469,0,0.102133567485376,0.0604992542911529,-0
3.47,1.62515919510206,-1.75203705766734,-1,-0.343596520825744,-0.203530864521779,0,0.102133567485376,0.0604992542911529,-0
3.48,1.62172833657218,-1.75406934134985,-1,-0.34257518515089,-0.202925871978867,0,0.102133567485376,0.0604992542911529,-0
3.49,1.61830769139904,-1.75609557510692,-1,-0.341553849476036,-0.202320879435956,0,0.102133567485376,0.0604992542911529,-0
3.5,1.61489725958266,-1.75811575893856,-1,-0.340532513801182,-0.201715886893044,0,0.102133567485376,0.0604992542911529,-0
3.51,1.61149704112302,-1.76012989284478,-1,-0.339511178126329,-0.201110894350133,0,0.102133567485376,0.0604992542911529,-0
3.52,1.60810703602013,-1.76213797682557,-1,-0.338489842451475,-0.200505901807221,0,0.102133567485376,0.0604992542911529,-0
3.53,1.60472724427399,-1.76414001088092,-1,-0.337468506776621,-0.19990090926431,0,0.102133567485376,0.0604992542911529,-0
3.54,1.6013576658846,-1.76613599501085,-1,-0.336447171101767,-0.199295916721398,0,0.102133567485376,0.0604992542911529,-0
3.55,1.59799830085196,-1.76812592921535,-1,-0.335425835426914,-0.198690924178486,0,0.102133567485376,0.0604992542911529,-0
3.56,1.59464914917606,-1.77010981349442,-1,-0.33440449975206,-0.198085931635575,0,0.102133567485376,0.0604992542911529,-0
3.57,1.59131021085692,-1.77208764784806,-1,-0.333383164077206,-0.197480939092663,0,0.102133567485376,0.0604992542911529,-0
3.58,1.58798148589452,-1.77405943227628,-1,-0.332361828402352,-0.196875946549752,0,0.102133567485376,0.0604992542911529,-0
