time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
4.49,1.80736385206112,-1.80958227700704,-1,0.338604142924062,0.126865401062877,0,0.0754129494262943,0.028255100459438,0
4.5,1.81075366413783,-1.80831221024139,-1,0.339358272418324,0.127147952067471,0,0.0754129494262943,0.028255100459438,0
4.51,1.81415101750948,-1.80703931796569,-1,0.340112401912587,0.127430503072065,0,0.0754129494262943,0.028255100459438,0
4.52,1.81755591217608,-1.80576360017994,-1,0.34086653140685,0.12771305407666,0,0.0754129494262943,0.028255100459438,0
4.53,1.82096834813762,-1.80448505688416,-1,0.341620660901113,0.127995605081254,0,0.0754129494262943,0.028255100459438,0
4.54,1.8243883253941,-1.80320368807832,-1,0.342374790395376,0.128278156085848,0,0.0754129494262943,0.028255100459438,0
4.55,1.82781584394553,-1.80191949376244,-1,0.343128919889639,0.128560707090443,0,0.0754129494262943,0.028255100459438,0
4.56,1.83125090379189,-1.80063247393651,-1,0.343883049383902,0.128843258095037,0,0.0754129494262943,0.028255100459438,0
4.57,1.83469350493321,-1.79934262860054,-1,0.344637178878165,0.129125809099632,0,0.0754129494262943,0.028255100459438,0
4.58,1.83814364736946,-1.79804995775452,-1,0.345391308372428,0.129408360104226,0,0.0754129494262943,0.028255100459438,0
4.59,1.84160133110065,-1.79675446139845,-1,0.346145437866691,0.12969091110882,0,0.0754129494262943,0.028255100459438,0
